name,value,year,lastValue,rank
Science Fiction,582,1978,562,12
Music,566,1978,556,13
Fantasy,502,1978,486,14
Family,484,1978,467,15
History,433,1978,423,16
Documentary,382,1978,368,17
Animation,293,1978,284,18
Foreign,253,1978,235,19
TV Movie,75,1978,65,20
Drama,5624,1979,5481,1
Comedy,3114,1979,3017,2
Romance,1981,1979,1941,3
Action,1547,1979,1490,4
Thriller,1438,1979,1391,5
Crime,1398,1979,1364,6
Horror,1031,1979,994,7
Adventure,1006,1979,973,8
Western,791,1979,782,9
Mystery,754,1979,736,10
War,658,1979,646,11
Science Fiction,617,1979,582,12
Music,582,1979,566,13
Fantasy,513,1979,502,14
Family,508,1979,484,15
History,447,1979,433,16
Documentary,395,1979,382,17
Animation,304,1979,293,18
Foreign,266,1979,253,19
TV Movie,84,1979,75,20
Drama,5762,1980,5624,1
Comedy,3222,1980,3114,2
Romance,2024,1980,1981,3
Action,1609,1980,1547,4
Thriller,1493,1980,1438,5
Crime,1424,1980,1398,6
Horror,1093,1980,1031,7
Adventure,1039,1980,1006,8
Western,801,1980,791,9
Mystery,773,1980,754,10
War,667,1980,658,11
Science Fiction,653,1980,617,12
Music,603,1980,582,13
Fantasy,539,1980,513,14
Family,526,1980,508,15
History,460,1980,447,16
Documentary,411,1980,395,17
Animation,312,1980,304,18
Foreign,279,1980,266,19
TV Movie,93,1980,84,20
Drama,5902,1981,5762,1
Comedy,3326,1981,3222,2
Romance,2068,1981,2024,3
Action,1658,1981,1609,4
Thriller,1554,1981,1493,5
Crime,1458,1981,1424,6
Horror,1171,1981,1093,7
Adventure,1080,1981,1039,8
Western,807,1981,801,9
Mystery,805,1981,773,10
Science Fiction,679,1981,653,11
War,675,1981,667,12
Music,616,1981,603,13
Fantasy,553,1981,539,14
Family,542,1981,526,15
History,471,1981,460,16
Documentary,426,1981,411,17
Animation,329,1981,312,18
Foreign,290,1981,279,19
TV Movie,96,1981,93,20
Drama,6041,1982,5902,1
Comedy,3449,1982,3326,2
Romance,2108,1982,2068,3
Action,1718,1982,1658,4
Thriller,1601,1982,1554,5
Crime,1489,1982,1458,6
Horror,1232,1982,1171,7
Adventure,1110,1982,1080,8
Mystery,831,1982,805,9
Western,814,1982,807,10
Science Fiction,718,1982,679,11
War,683,1982,675,12
Music,634,1982,616,13
Fantasy,580,1982,553,14
Family,565,1982,542,15
History,482,1982,471,16
Documentary,440,1982,426,17
Animation,347,1982,329,18
Foreign,302,1982,290,19
TV Movie,101,1982,96,20
Drama,6186,1983,6041,1
Comedy,3562,1983,3449,2
Romance,2160,1983,2108,3
Action,1788,1983,1718,4
Thriller,1652,1983,1601,5
Crime,1526,1983,1489,6
Horror,1279,1983,1232,7
Adventure,1151,1983,1110,8
Mystery,847,1983,831,9
Western,815,1983,814,10
Science Fiction,759,1983,718,11
War,692,1983,683,12
Music,648,1983,634,13
Fantasy,615,1983,580,14
Family,584,1983,565,15
History,489,1983,482,16
Documentary,455,1983,440,17
Animation,362,1983,347,18
Foreign,315,1983,302,19
TV Movie,109,1983,101,20
Drama,6343,1984,6186,1
Comedy,3684,1984,3562,2
Romance,2215,1984,2160,3
Action,1852,1984,1788,4
Thriller,1708,1984,1652,5
Crime,1563,1984,1526,6
Horror,1328,1984,1279,7
Adventure,1182,1984,1151,8
Mystery,867,1984,847,9
Western,815,1984,815,10
Science Fiction,805,1984,759,11
War,699,1984,692,12
Music,667,1984,648,13
Fantasy,646,1984,615,14
Family,603,1984,584,15
History,499,1984,489,16
Documentary,473,1984,455,17
Animation,374,1984,362,18
Foreign,324,1984,315,19
TV Movie,115,1984,109,20
Drama,6478,1985,6343,1
Comedy,3823,1985,3684,2
Romance,2276,1985,2215,3
Action,1925,1985,1852,4
Thriller,1763,1985,1708,5
Crime,1600,1985,1563,6
Horror,1375,1985,1328,7
Adventure,1233,1985,1182,8
Mystery,884,1985,867,9
Science Fiction,840,1985,805,10
Western,819,1985,815,11
War,709,1985,699,12
Fantasy,680,1985,646,13
Music,677,1985,667,14
Family,632,1985,603,15
History,509,1985,499,16
Documentary,492,1985,473,17
Animation,396,1985,374,18
Foreign,332,1985,324,19
TV Movie,119,1985,115,20
Drama,6629,1986,6478,1
Comedy,3947,1986,3823,2
Romance,2331,1986,2276,3
Action,2002,1986,1925,4
Thriller,1815,1986,1763,5
Crime,1641,1986,1600,6
Horror,1430,1986,1375,7
Adventure,1268,1986,1233,8
Mystery,899,1986,884,9
Science Fiction,879,1986,840,10
Western,821,1986,819,11
War,720,1986,709,12
Fantasy,705,1986,680,13
Music,693,1986,677,14
Family,663,1986,632,15
History,522,1986,509,16
Documentary,506,1986,492,17
Animation,421,1986,396,18
Foreign,340,1986,332,19
TV Movie,123,1986,119,20
Drama,6807,1987,6629,1
Comedy,4101,1987,3947,2
Romance,2392,1987,2331,3
Action,2090,1987,2002,4
Thriller,1882,1987,1815,5
Crime,1689,1987,1641,6
Horror,1499,1987,1430,7
Adventure,1315,1987,1268,8
Science Fiction,929,1987,879,9
Mystery,916,1987,899,10
Western,828,1987,821,11
Fantasy,748,1987,705,12
War,733,1987,720,13
Music,712,1987,693,14
Family,702,1987,663,15
History,529,1987,522,16
Documentary,517,1987,506,17
Animation,449,1987,421,18
Foreign,356,1987,340,19
TV Movie,128,1987,123,20
Drama,7000,1988,6807,1
Comedy,4253,1988,4101,2
Romance,2461,1988,2392,3
Action,2172,1988,2090,4
Thriller,1974,1988,1882,5
Crime,1742,1988,1689,6
Horror,1590,1988,1499,7
Adventure,1348,1988,1315,8
Science Fiction,972,1988,929,9
Mystery,941,1988,916,10
Western,830,1988,828,11
Fantasy,787,1988,748,12
War,750,1988,733,13
Family,733,1988,702,14
Music,733,1988,712,15
Documentary,537,1988,517,16
History,537,1988,529,17
Animation,471,1988,449,18
Foreign,366,1988,356,19
TV Movie,135,1988,128,20
Drama,7177,1989,7000,1
Comedy,4411,1989,4253,2
Romance,2523,1989,2461,3
Action,2260,1989,2172,4
Thriller,2038,1989,1974,5
Crime,1787,1989,1742,6
Horror,1674,1989,1590,7
Adventure,1396,1989,1348,8
Science Fiction,1021,1989,972,9
Mystery,962,1989,941,10
Western,831,1989,830,11
Fantasy,820,1989,787,12
War,769,1989,750,13
Family,762,1989,733,14
Music,740,1989,733,15
History,550,1989,537,16
Documentary,549,1989,537,17
Animation,493,1989,471,18
Foreign,381,1989,366,19
TV Movie,138,1989,135,20
Drama,7359,1990,7177,1
Comedy,4551,1990,4411,2
Romance,2587,1990,2523,3
Action,2339,1990,2260,4
Thriller,2120,1990,2038,5
Crime,1838,1990,1787,6
Horror,1749,1990,1674,7
Adventure,1437,1990,1396,8
Science Fiction,1067,1990,1021,9
Mystery,983,1990,962,10
Fantasy,846,1990,820,11
Western,835,1990,831,12
Family,791,1990,762,13
War,775,1990,769,14
Music,748,1990,740,15
Documentary,564,1990,549,16
History,562,1990,550,17
Animation,511,1990,493,18
Foreign,389,1990,381,19
TV Movie,149,1990,138,20
Drama,7538,1991,7359,1
Comedy,4701,1991,4551,2
Romance,2659,1991,2587,3
Action,2429,1991,2339,4
Thriller,2200,1991,2120,5
Crime,1883,1991,1838,6
Horror,1794,1991,1749,7
Adventure,1476,1991,1437,8
Science Fiction,1106,1991,1067,9
Mystery,1004,1991,983,10
Fantasy,877,1991,846,11
Western,841,1991,835,12
Family,829,1991,791,13
War,781,1991,775,14
Music,763,1991,748,15
Documentary,580,1991,564,16
History,570,1991,562,17
Animation,524,1991,511,18
Foreign,404,1991,389,19
TV Movie,154,1991,149,20
Drama,7740,1992,7538,1
Comedy,4862,1992,4701,2
Romance,2728,1992,2659,3
Action,2508,1992,2429,4
Thriller,2282,1992,2200,5
Crime,1933,1992,1883,6
Horror,1836,1992,1794,7
Adventure,1517,1992,1476,8
Science Fiction,1137,1992,1106,9
Mystery,1032,1992,1004,10
Fantasy,907,1992,877,11
Family,858,1992,829,12
Western,844,1992,841,13
War,789,1992,781,14
Music,777,1992,763,15
Documentary,601,1992,580,16
History,583,1992,570,17
Animation,550,1992,524,18
Foreign,414,1992,404,19
TV Movie,164,1992,154,20
Drama,7979,1993,7740,1
Comedy,5016,1993,4862,2
Romance,2805,1993,2728,3
Action,2617,1993,2508,4
Thriller,2380,1993,2282,5
Crime,1986,1993,1933,6
Horror,1878,1993,1836,7
Adventure,1561,1993,1517,8
Science Fiction,1184,1993,1137,9
Mystery,1060,1993,1032,10
Fantasy,937,1993,907,11
Family,901,1993,858,12
Western,853,1993,844,13
War,801,1993,789,14
Music,791,1993,777,15
Documentary,616,1993,601,16
History,599,1993,583,17
Animation,570,1993,550,18
Foreign,430,1993,414,19
TV Movie,176,1993,164,20
Drama,8214,1994,7979,1
Comedy,5202,1994,5016,2
Romance,2895,1994,2805,3
Action,2726,1994,2617,4
Thriller,2475,1994,2380,5
Crime,2034,1994,1986,6
Horror,1914,1994,1878,7
Adventure,1618,1994,1561,8
Science Fiction,1229,1994,1184,9
Mystery,1089,1994,1060,10
Fantasy,974,1994,937,11
Family,960,1994,901,12
Western,863,1994,853,13
War,809,1994,801,14
Music,805,1994,791,15
Documentary,643,1994,616,16
History,610,1994,599,17
Animation,597,1994,570,18
Foreign,453,1994,430,19
TV Movie,190,1994,176,20
Drama,8489,1995,8214,1
Comedy,5373,1995,5202,2
Romance,2995,1995,2895,3
Action,2847,1995,2726,4
Thriller,2586,1995,2475,5
Crime,2098,1995,2034,6
Horror,1962,1995,1914,7
Adventure,1672,1995,1618,8
Science Fiction,1290,1995,1229,9
Mystery,1112,1995,1089,10
Family,1019,1995,960,11
Fantasy,1012,1995,974,12
Western,874,1995,863,13
War,822,1995,809,14
Music,812,1995,805,15
Documentary,677,1995,643,16
History,628,1995,610,17
Animation,625,1995,597,18
Foreign,466,1995,453,19
TV Movie,202,1995,190,20
Drama,8816,1996,8489,1
Comedy,5592,1996,5373,2
Romance,3115,1996,2995,3
Action,2940,1996,2847,4
Thriller,2706,1996,2586,5
Crime,2154,1996,2098,6
Horror,2002,1996,1962,7
Adventure,1719,1996,1672,8
Science Fiction,1345,1996,1290,9
Mystery,1139,1996,1112,10
Family,1068,1996,1019,11
Fantasy,1046,1996,1012,12
Western,879,1996,874,13
War,835,1996,822,14
Music,827,1996,812,15
Documentary,702,1996,677,16
Animation,647,1996,625,17
History,645,1996,628,18
Foreign,492,1996,466,19
TV Movie,224,1996,202,20
Drama,9117,1997,8816,1
Comedy,5798,1997,5592,2
Romance,3241,1997,3115,3
Action,3052,1997,2940,4
Thriller,2830,1997,2706,5
Crime,2231,1997,2154,6
Horror,2039,1997,2002,7
Adventure,1782,1997,1719,8
Science Fiction,1401,1997,1345,9
Mystery,1173,1997,1139,10
Family,1124,1997,1068,11
Fantasy,1095,1997,1046,12
Western,884,1997,879,13
War,843,1997,835,14
Music,841,1997,827,15
Documentary,740,1997,702,16
Animation,681,1997,647,17
History,667,1997,645,18
Foreign,523,1997,492,19
TV Movie,235,1997,224,20
Drama,9454,1998,9117,1
Comedy,6026,1998,5798,2
Romance,3381,1998,3241,3
Action,3155,1998,3052,4
Thriller,2959,1998,2830,5
Crime,2310,1998,2231,6
Horror,2085,1998,2039,7
Adventure,1841,1998,1782,8
Science Fiction,1449,1998,1401,9
Mystery,1210,1998,1173,10
Family,1183,1998,1124,11
Fantasy,1139,1998,1095,12
Western,888,1998,884,13
Music,868,1998,841,14
War,862,1998,843,15
Documentary,791,1998,740,16
Animation,714,1998,681,17
History,684,1998,667,18
Foreign,565,1998,523,19
TV Movie,252,1998,235,20
Drama,9790,1999,9454,1
Comedy,6264,1999,6026,2
Romance,3518,1999,3381,3
Action,3255,1999,3155,4
Thriller,3087,1999,2959,5
Crime,2372,1999,2310,6
Horror,2139,1999,2085,7
Adventure,1881,1999,1841,8
Science Fiction,1503,1999,1449,9
Family,1247,1999,1183,10
Mystery,1246,1999,1210,11
Fantasy,1182,1999,1139,12
Western,898,1999,888,13
Music,890,1999,868,14
War,873,1999,862,15
Documentary,841,1999,791,16
Animation,749,1999,714,17
History,703,1999,684,18
Foreign,611,1999,565,19
TV Movie,266,1999,252,20
Drama,10184,2000,9790,1
Comedy,6524,2000,6264,2
Romance,3673,2000,3518,3
Action,3364,2000,3255,4
Thriller,3224,2000,3087,5
Crime,2446,2000,2372,6
Horror,2205,2000,2139,7
Adventure,1928,2000,1881,8
Science Fiction,1549,2000,1503,9
Family,1308,2000,1247,10
Mystery,1288,2000,1246,11
Fantasy,1221,2000,1182,12
Music,920,2000,890,13
Western,902,2000,898,14
Documentary,893,2000,841,15
War,891,2000,873,16
Animation,793,2000,749,17
History,725,2000,703,18
Foreign,668,2000,611,19
TV Movie,284,2000,266,20
Drama,10592,2001,10184,1
Comedy,6794,2001,6524,2
Romance,3835,2001,3673,3
Action,3514,2001,3364,4
Thriller,3380,2001,3224,5
Crime,2532,2001,2446,6
Horror,2269,2001,2205,7
Adventure,1992,2001,1928,8
Science Fiction,1617,2001,1549,9
Family,1374,2001,1308,10
Mystery,1330,2001,1288,11
Fantasy,1272,2001,1221,12
Documentary,958,2001,893,13
Music,943,2001,920,14
War,914,2001,891,15
Western,907,2001,902,16
Animation,835,2001,793,17
History,749,2001,725,18
Foreign,730,2001,668,19
TV Movie,307,2001,284,20
Drama,11048,2002,10592,1
Comedy,7064,2002,6794,2
Romance,3988,2002,3835,3
Action,3675,2002,3514,4
Thriller,3563,2002,3380,5
Crime,2625,2002,2532,6
Horror,2337,2002,2269,7
Adventure,2064,2002,1992,8
Science Fiction,1686,2002,1617,9
Family,1449,2002,1374,10
Mystery,1392,2002,1330,11
Fantasy,1319,2002,1272,12
Documentary,1034,2002,958,13
Music,971,2002,943,14
War,935,2002,914,15
Western,910,2002,907,16
Animation,885,2002,835,17
Foreign,802,2002,730,18
History,772,2002,749,19
TV Movie,319,2002,307,20
Drama,11443,2003,11048,1
Comedy,7361,2003,7064,2
Romance,4126,2003,3988,3
Action,3825,2003,3675,4
Thriller,3745,2003,3563,5
Crime,2713,2003,2625,6
Horror,2408,2003,2337,7
Adventure,2134,2003,2064,8
Science Fiction,1750,2003,1686,9
Family,1525,2003,1449,10
Mystery,1434,2003,1392,11
Fantasy,1353,2003,1319,12
Documentary,1121,2003,1034,13
Music,1002,2003,971,14
War,950,2003,935,15
Animation,932,2003,885,16
Western,918,2003,910,17
Foreign,860,2003,802,18
History,793,2003,772,19
TV Movie,332,2003,319,20
Drama,11937,2004,11443,1
Comedy,7668,2004,7361,2
Romance,4293,2004,4126,3
Action,3980,2004,3825,4
Thriller,3912,2004,3745,5
Crime,2789,2004,2713,6
Horror,2504,2004,2408,7
Adventure,2216,2004,2134,8
Science Fiction,1816,2004,1750,9
Family,1587,2004,1525,10
Mystery,1481,2004,1434,11
Fantasy,1398,2004,1353,12
Documentary,1224,2004,1121,13
Music,1027,2004,1002,14
Animation,979,2004,932,15
War,969,2004,950,16
Foreign,932,2004,860,17
Western,924,2004,918,18
History,819,2004,793,19
TV Movie,349,2004,332,20
Drama,12500,2005,11937,1
Comedy,8015,2005,7668,2
Romance,4482,2005,4293,3
Action,4136,2005,3980,4
Thriller,4107,2005,3912,5
Crime,2887,2005,2789,6
Horror,2617,2005,2504,7
Adventure,2286,2005,2216,8
Science Fiction,1878,2005,1816,9
Family,1676,2005,1587,10
Mystery,1538,2005,1481,11
Fantasy,1460,2005,1398,12
Documentary,1336,2005,1224,13
Music,1063,2005,1027,14
Animation,1027,2005,979,15
Foreign,1014,2005,932,16
War,987,2005,969,17
Western,928,2005,924,18
History,847,2005,819,19
TV Movie,366,2005,349,20
Drama,13096,2006,12500,1
Comedy,8392,2006,8015,2
Romance,4682,2006,4482,3
Thriller,4375,2006,4107,4
Action,4309,2006,4136,5
Crime,3001,2006,2887,6
Horror,2767,2006,2617,7
Adventure,2382,2006,2286,8
Science Fiction,1951,2006,1878,9
Family,1768,2006,1676,10
Mystery,1608,2006,1538,11
Fantasy,1532,2006,1460,12
Documentary,1476,2006,1336,13
Music,1101,2006,1063,14
Animation,1101,2006,1027,15
Foreign,1089,2006,1014,16
War,1006,2006,987,17
Western,932,2006,928,18
History,890,2006,847,19
TV Movie,393,2006,366,20
Drama,13716,2007,13096,1
Comedy,8763,2007,8392,2
Romance,4879,2007,4682,3
Thriller,4625,2007,4375,4
Action,4498,2007,4309,5
Crime,3128,2007,3001,6
Horror,2936,2007,2767,7
Adventure,2462,2007,2382,8
Science Fiction,2025,2007,1951,9
Family,1847,2007,1768,10
Mystery,1669,2007,1608,11
Documentary,1633,2007,1476,12
Fantasy,1595,2007,1532,13
Foreign,1183,2007,1089,14
Animation,1172,2007,1101,15
Music,1150,2007,1101,16
War,1026,2007,1006,17
Western,940,2007,932,18
History,927,2007,890,19
TV Movie,415,2007,393,20
Drama,14371,2008,13716,1
Comedy,9173,2008,8763,2
Romance,5069,2008,4879,3
Thriller,4910,2008,4625,4
Action,4731,2008,4498,5
Crime,3249,2008,3128,6
Horror,3116,2008,2936,7
Adventure,2581,2008,2462,8
Science Fiction,2117,2008,2025,9
Family,1946,2008,1847,10
Documentary,1819,2008,1633,11
Mystery,1752,2008,1669,12
Fantasy,1668,2008,1595,13
Foreign,1277,2008,1183,14
Animation,1251,2008,1172,15
Music,1193,2008,1150,16
War,1063,2008,1026,17
History,974,2008,927,18
Western,949,2008,940,19
TV Movie,434,2008,415,20
Drama,15072,2009,14371,1
Comedy,9644,2009,9173,2
Romance,5285,2009,5069,3
Thriller,5256,2009,4910,4
Action,4975,2009,4731,5
Crime,3376,2009,3249,6
Horror,3300,2009,3116,7
Adventure,2709,2009,2581,8
Science Fiction,2243,2009,2117,9
Family,2045,2009,1946,10
Documentary,2038,2009,1819,11
Mystery,1852,2009,1752,12
Fantasy,1751,2009,1668,13
Foreign,1397,2009,1277,14
Animation,1328,2009,1251,15
Music,1247,2009,1193,16
War,1088,2009,1063,17
History,1019,2009,974,18
Western,960,2009,949,19
TV Movie,463,2009,434,20
Drama,15717,2010,15072,1
Comedy,10077,2010,9644,2
Thriller,5567,2010,5256,3
Romance,5497,2010,5285,4
Action,5196,2010,4975,5
Crime,3497,2010,3376,6
Horror,3474,2010,3300,7
Adventure,2805,2010,2709,8
Science Fiction,2332,2010,2243,9
Documentary,2252,2010,2038,10
Family,2142,2010,2045,11
Mystery,1935,2010,1852,12
Fantasy,1825,2010,1751,13
Foreign,1477,2010,1397,14
Animation,1410,2010,1328,15
Music,1285,2010,1247,16
War,1115,2010,1088,17
History,1064,2010,1019,18
Western,973,2010,960,19
TV Movie,482,2010,463,20
Drama,16430,2011,15717,1
Comedy,10549,2011,10077,2
Thriller,5861,2011,5567,3
Romance,5695,2011,5497,4
Action,5435,2011,5196,5
Horror,3638,2011,3474,6
Crime,3609,2011,3497,7
Adventure,2908,2011,2805,8
Documentary,2491,2011,2252,9
Science Fiction,2441,2011,2332,10
Family,2270,2011,2142,11
Mystery,2013,2011,1935,12
Fantasy,1908,2011,1825,13
Foreign,1566,2011,1477,14
Animation,1500,2011,1410,15
Music,1325,2011,1285,16
War,1145,2011,1115,17
History,1104,2011,1064,18
Western,984,2011,973,19
TV Movie,516,2011,482,20
Drama,17081,2012,16430,1
Comedy,10989,2012,10549,2
Thriller,6150,2012,5861,3
Romance,5889,2012,5695,4
Action,5625,2012,5435,5
Horror,3818,2012,3638,6
Crime,3724,2012,3609,7
Adventure,2992,2012,2908,8
Documentary,2764,2012,2491,9
Science Fiction,2522,2012,2441,10
Family,2357,2012,2270,11
Mystery,2077,2012,2013,12
Fantasy,1977,2012,1908,13
Foreign,1604,2012,1566,14
Animation,1582,2012,1500,15
Music,1368,2012,1325,16
War,1169,2012,1145,17
History,1156,2012,1104,18
Western,992,2012,984,19
TV Movie,554,2012,516,20
Drama,17842,2013,17081,1
Comedy,11466,2013,10989,2
Thriller,6487,2013,6150,3
Romance,6073,2013,5889,4
Action,5833,2013,5625,5
Horror,4000,2013,3818,6
Crime,3877,2013,3724,7
Adventure,3102,2013,2992,8
Documentary,3053,2013,2764,9
Science Fiction,2630,2013,2522,10
Family,2447,2013,2357,11
Mystery,2172,2013,2077,12
Fantasy,2055,2013,1977,13
Animation,1679,2013,1582,14
Foreign,1618,2013,1604,15
Music,1416,2013,1368,16
History,1210,2013,1156,17
War,1193,2013,1169,18
Western,1001,2013,992,19
TV Movie,589,2013,554,20
Drama,18628,2014,17842,1
Comedy,12008,2014,11466,2
Thriller,6838,2014,6487,3
Romance,6296,2014,6073,4
Action,6067,2014,5833,5
Horror,4210,2014,4000,6
Crime,4019,2014,3877,7
Documentary,3366,2014,3053,8
Adventure,3226,2014,3102,9
Science Fiction,2754,2014,2630,10
Family,2557,2014,2447,11
Mystery,2257,2014,2172,12
Fantasy,2129,2014,2055,13
Animation,1751,2014,1679,14
Foreign,1621,2014,1618,15
Music,1475,2014,1416,16
History,1269,2014,1210,17
War,1233,2014,1193,18
Western,1015,2014,1001,19
TV Movie,631,2014,589,20
Drama,19398,2015,18628,1
Comedy,12528,2015,12008,2
Thriller,7205,2015,6838,3
Romance,6492,2015,6296,4
Action,6292,2015,6067,5
Horror,4450,2015,4210,6
Crime,4148,2015,4019,7
Documentary,3658,2015,3366,8
Adventure,3347,2015,3226,9
Science Fiction,2892,2015,2754,10
Family,2664,2015,2557,11
Mystery,2366,2015,2257,12
Fantasy,2218,2015,2129,13
Animation,1832,2015,1751,14
Foreign,1621,2015,1621,15
Music,1539,2015,1475,16
History,1333,2015,1269,17
War,1274,2015,1233,18
Western,1028,2015,1015,19
TV Movie,698,2015,631,20
Drama,20047,2016,19398,1
Comedy,13007,2016,12528,2
Thriller,7507,2016,7205,3
Romance,6678,2016,6492,4
Action,6497,2016,6292,5
Horror,4624,2016,4450,6
Crime,4250,2016,4148,7
Documentary,3853,2016,3658,8
Adventure,3454,2016,3347,9
Science Fiction,2981,2016,2892,10
Family,2743,2016,2664,11
Mystery,2435,2016,2366,12
Fantasy,2283,2016,2218,13
Animation,1905,2016,1832,14
Foreign,1621,2016,1621,15
Music,1586,2016,1539,16
History,1382,2016,1333,17
War,1306,2016,1274,18
Western,1038,2016,1028,19
TV Movie,754,2016,698,20
Drama,20252,2017,20047,1
Comedy,13179,2017,13007,2
Thriller,7618,2017,7507,3
Romance,6732,2017,6678,4
Action,6589,2017,6497,5
Horror,4670,2017,4624,6
Crime,4304,2017,4250,7
Documentary,3921,2017,3853,8
Adventure,3493,2017,3454,9
Science Fiction,3040,2017,2981,10
Family,2768,2017,2743,11
Mystery,2464,2017,2435,12
Fantasy,2311,2017,2283,13
Animation,1932,2017,1905,14
Foreign,1621,2017,1621,15
Music,1598,2017,1586,16
History,1397,2017,1382,17
War,1323,2017,1306,18
Western,1042,2017,1038,19
TV Movie,766,2017,754,20
Drama,20255,2018,20252,1
Comedy,13181,2018,13179,2
Thriller,7619,2018,7618,3
Romance,6733,2018,6732,4
Action,6591,2018,6589,5
Horror,4670,2018,4670,6
Crime,4305,2018,4304,7
Documentary,3921,2018,3921,8
Adventure,3493,2018,3493,9
Science Fiction,3041,2018,3040,10
Family,2768,2018,2768,11
Mystery,2464,2018,2464,12
Fantasy,2312,2018,2311,13
Animation,1932,2018,1932,14
Foreign,1621,2018,1621,15
Music,1598,2018,1598,16
History,1397,2018,1397,17
War,1323,2018,1323,18
Western,1042,2018,1042,19
TV Movie,766,2018,766,20
Drama,20255,2019,20255,1
Comedy,13181,2019,13181,2
Thriller,7619,2019,7619,3
Romance,6733,2019,6733,4
Action,6591,2019,6591,5
Horror,4670,2019,4670,6
Crime,4305,2019,4305,7
Documentary,3921,2019,3921,8
Adventure,3493,2019,3493,9
Science Fiction,3041,2019,3041,10
Family,2768,2019,2768,11
Mystery,2464,2019,2464,12
Fantasy,2312,2019,2312,13
Animation,1932,2019,1932,14
Foreign,1621,2019,1621,15
Music,1598,2019,1598,16
History,1397,2019,1397,17
War,1323,2019,1323,18
Western,1042,2019,1042,19
TV Movie,766,2019,766,20
